turns,victory_status,winner,time,white_rating,black_rating,opening_code
157,0,0,10,1692,1678,C45
30,1,1,15,1490,1500,C42
100,2,1,10,1621,1487,B01
66,0,1,10,1498,1503,D00
45,1,0,10,1495,1509,B01
99,2,0,10,1499,1468,C23
76,0,1,10,1493,1488,D50
32,1,1,10,1498,1533,B20
11,1,0,10,1498,1509,B01
28,0,1,10,1522,1456,C20
18,1,1,10,1533,1543,B01
112,1,0,10,1527,1357,C24
20,1,1,10,1500,1520,D00
61,2,0,10,1459,1547,B01
42,1,1,10,1389,1540,B01
67,1,0,10,1533,1398,C26
4,1,1,10,1425,1525,D00
48,1,0,10,1515,1503,C20
96,1,1,10,1528,1458,C24
96,2,1,10,1540,1516,B01
71,2,0,10,1633,1524,B01
28,1,1,10,1529,1729,C23
107,2,0,10,1520,1468,D00
40,1,1,10,1519,1671,B20
58,0,1,10,1526,1640,B11
83,1,0,20,1738,1633,B02
108,0,1,10,1037,1541,B01
39,0,0,10,1500,1041,A40
95,0,0,10,1310,1117,D00
11,1,0,8,1071,1191,C41
55,0,0,10,1031,1063,C40
63,0,0,10,1199,1054,A34
52,0,1,10,1089,1152,C55
99,0,0,10,1425,1481,B07
35,0,0,10,1885,1460,A40
89,0,0,10,1487,1547,D00
47,1,1,15,1841,1940,B32
33,1,0,15,1930,1850,B32
72,1,1,8,1895,1919,B30
64,1,0,13,1961,1930,E10
58,1,1,13,1942,1951,B01
65,1,1,15,1948,2159,C13
62,0,1,10,1883,1939,B21
35,1,0,10,1935,1631,C45
36,1,0,10,1697,1955,B25
156,2,1,10,1971,1858,C10
30,1,1,10,1838,1962,B30
76,1,1,10,1885,1952,A45
46,1,0,10,1821,1970,B31
62,1,1,10,1985,1921,C41
53,0,0,10,1982,1644,C41
25,1,1,10,1698,1977,B32
43,1,0,10,1974,1653,B15
110,1,1,20,1952,1960,E61
62,1,0,10,1689,1981,A57
62,1,1,10,1998,1880,C18
66,0,1,10,1953,1986,B32
19,1,0,10,1979,1786,C18
21,1,0,10,1906,2004,B30
78,1,1,10,1614,2002,B20
31,1,0,10,1999,1590,C44
58,0,1,10,1824,1992,B20
13,1,0,10,1991,1374,C45
67,1,0,10,2009,2004,B30
56,0,1,10,1160,2001,B25
85,0,0,10,1993,1860,C00
81,2,0,10,2089,2003,B32
64,0,1,10,1566,2254,D43
31,1,0,10,1524,1160,C68
66,0,1,8,1595,1483,D00
114,0,1,8,1603,1727,A45
80,1,0,8,1589,1635,A46
126,2,1,8,1620,1986,A43
38,0,1,8,1640,1567,D00
103,0,0,8,1635,1436,A41
72,0,1,20,1112,1073,A46
83,0,0,20,1056,1165,C68
119,0,0,18,1465,1500,A40
107,0,0,15,1293,1317,B01
104,0,1,10,1425,1174,C44
11,0,0,10,1402,1191,C61
21,0,0,10,1310,1267,C42
45,0,0,10,1415,1259,B00
49,1,0,45,1716,1309,C41
62,0,1,180,1178,1172,C20
25,0,0,180,1093,1195,C21
34,1,1,180,1143,1237,C21
40,0,1,180,1053,1060,C11
44,1,1,180,1151,1200,B07
28,1,1,180,1291,1320,D00
42,1,1,20,1523,1477,A43
41,0,0,20,1496,1546,C21
83,1,0,10,1515,1301,D00
57,0,0,10,1522,1434,C10
48,0,1,10,1268,1528,B30
86,1,1,20,1540,1505,A43
57,1,0,30,1513,1542,D00
62,1,1,15,1483,1533,C45
123,0,0,10,1489,1545,C44
43,1,1,15,1560,1430,C01
72,1,1,10,1546,1560,A00
77,1,0,10,1555,1361,D00
31,2,0,8,1496,1568,B50
70,1,1,25,1527,1558,B21
132,0,1,10,1583,1496,D00
70,1,1,20,1537,1532,B30
62,1,0,8,1470,1545,B22
64,1,1,10,1556,1550,D00
62,0,1,20,1493,1546,A04
28,1,1,25,1519,1536,D04
59,0,0,10,1518,1823,D00
81,1,0,10,1529,1528,C41
81,1,0,10,1724,1561,C48
32,0,1,10,1075,1524,A00
6,1,1,10,1102,1323,A00
57,0,0,10,1282,1161,A00
42,0,1,10,1244,1273,A00
47,0,0,10,1482,1311,C00
152,0,1,10,1708,1726,B30
51,0,0,10,1759,1737,B30
93,2,0,10,1725,1742,D10
51,1,0,15,1484,1743,D01
49,1,1,10,1750,1684,D37
17,0,0,10,1576,1767,B30
89,1,1,10,1771,1588,D20
121,1,1,10,1803,1778,D37
45,0,0,10,1805,1815,D08
44,1,1,10,1838,1818,D10
64,0,1,10,1829,1843,E24
126,0,1,10,1616,1826,B20
61,1,0,10,1820,1621,D15
72,0,1,10,1627,1814,B20
10,1,1,10,1862,1827,B30
121,1,0,10,1817,1839,B30
88,0,1,10,1860,1496,C67
88,0,1,10,1499,1857,A00
93,1,0,10,1854,1502,D15
58,1,1,10,1505,1851,B20
35,1,0,10,1860,1863,B30
60,0,1,10,1516,1860,B20
34,1,0,10,1857,1519,D15
101,0,0,10,1854,1523,C65
88,0,1,10,1526,1850,A01
54,1,1,10,1862,1843,E90
104,1,0,10,1816,1872,B20
72,1,1,10,1830,1861,A11
84,1,1,10,1509,1859,B30
71,1,0,10,1856,1517,C60
71,0,0,10,1853,1525,A06
49,0,0,10,1850,1528,D11
50,0,1,10,1860,1886,A52
30,1,1,10,1871,1865,D91
69,0,0,10,1868,1519,D43
142,2,1,10,1522,1865,B20
102,1,1,10,1852,1855,D08
39,1,0,10,2162,1538,B07
61,1,0,10,1509,1482,C57
39,1,0,10,1467,1563,B09
118,1,1,10,1474,1839,C50
24,1,1,15,1327,1450,C55
14,1,1,15,1338,1356,C20
20,1,1,15,1355,1450,C01
11,1,1,15,1147,1355,C20
12,1,0,15,1341,1421,C20
111,1,0,15,1458,1373,C65
36,1,0,15,1360,1388,C20
41,1,1,15,1401,1346,C44
26,1,1,15,1353,1542,B01
29,0,0,15,1333,1586,C00
49,2,0,15,1753,1335,A10
38,0,1,15,1337,1720,C20
23,1,0,15,1718,1340,C34
46,0,1,15,1347,1677,C20
55,1,1,15,1391,1345,C42
100,0,1,15,1351,1674,C20
63,1,0,15,1524,1358,C50
46,0,1,15,1362,1650,C20
49,1,0,15,1646,1365,C24
47,1,1,15,1456,1369,C61
35,1,1,15,1378,1447,C20
23,1,1,15,1461,1364,C65
4,1,1,15,1141,1358,D00
7,1,0,15,1353,1148,C20
104,1,1,10,1446,1436,B07
67,1,1,10,1424,1421,C50
34,2,1,15,1159,1745,B01
26,1,0,15,1744,1163,C65
56,2,1,10,1305,1497,C34
33,1,1,15,1786,1817,B46
98,1,1,10,2227,2271,C77
63,1,0,10,2277,2235,D45
100,1,1,10,2245,2264,C00
61,1,0,10,2279,2255,B76
77,1,0,10,2242,2305,B25
93,1,0,10,2263,2253,B52
164,0,1,10,2239,2241,B76
71,1,0,10,2232,2252,B72
55,1,0,10,2241,2244,B03
90,1,1,10,2231,2230,B72
52,1,1,10,2239,2321,B23
39,0,0,30,1758,1387,B23
80,0,1,30,1389,1755,C70
69,0,0,15,1330,1403,B20
34,1,1,15,1412,1492,B50
56,1,1,15,1426,1357,C40
107,1,0,8,1462,1437,B80
42,1,1,30,1449,1463,C44
79,0,0,20,1548,1458,B20
77,1,1,30,1526,1443,D00
56,1,0,8,1428,1510,B06
84,1,1,10,1432,1700,B30
87,1,0,10,1629,1439,D01
103,1,0,10,1879,1441,B21
95,2,0,10,1422,1635,C70
89,0,0,30,1412,1344,B06
39,1,0,10,2003,1413,D02
47,1,0,10,1407,1222,C61
69,0,0,15,1413,1419,D45
53,1,0,10,1421,1430,B40
38,0,1,10,1417,1417,B20
32,1,1,10,1422,1706,B00
71,1,1,10,1864,1398,B21
31,0,0,10,1443,1410,B21
92,1,1,10,1411,1916,D02
60,1,1,10,1412,1398,B23
83,1,1,10,1409,1468,C41
103,1,0,10,1739,1412,D43
51,1,1,10,1439,1390,B43
20,2,1,30,1679,1640,C00
42,1,1,10,1769,1624,D00
76,1,1,10,1555,1618,C11
44,1,0,10,1614,1318,A43
112,0,1,10,1587,1604,C00
18,1,1,10,1347,1604,C02
49,1,1,10,1520,1595,C00
52,1,1,10,1631,1665,D06
52,0,1,10,1545,1622,C02
51,0,0,10,1636,1633,C02
49,1,0,10,1629,1611,C02
158,0,1,10,1675,1597,D15
51,1,0,10,1590,1461,A41
94,1,1,10,1316,1586,C00
102,0,1,10,1555,1569,D30
55,0,0,10,1548,1567,C02
69,1,0,10,1812,1575,C01
31,0,0,10,1306,1409,D00
34,0,1,10,1411,1953,C22
57,1,0,10,1908,1414,D00
57,0,0,10,1657,1384,D00
114,1,0,10,1570,1440,D30
27,1,0,10,1405,1437,D00
39,1,0,10,1670,1485,D37
26,1,1,10,1487,2097,D01
55,0,0,10,1461,1388,A34
33,1,0,10,1581,1545,D06
139,0,0,10,1714,1577,D06
85,1,0,15,1686,2166,E42
81,2,0,8,1348,1272,C46
45,0,0,8,1257,1362,C48
33,0,0,15,1352,1352,C42
103,1,0,10,1546,1357,C65
59,1,1,10,1357,1369,C68
83,1,0,10,1354,1289,B13
76,0,1,10,1319,1343,D00
84,1,1,10,1528,1519,D06
36,1,0,10,1669,1538,A00
45,1,1,10,1545,1658,A40
32,1,0,10,1607,1554,B20
12,1,1,10,1564,1598,D02
100,1,0,10,1635,1574,B20
61,1,0,10,1425,1589,B20
102,1,0,10,1570,1600,B90
62,0,1,10,1600,1636,D11
89,0,0,10,1583,1622,D06
37,1,0,10,1370,1600,B50
49,1,0,10,1593,1503,A84
38,1,0,10,1573,1604,D30
19,2,0,10,1596,1502,D20
33,1,0,10,1500,1605,B50
112,2,1,10,1635,1593,D00
12,1,0,10,1625,1603,D00
54,1,1,10,1610,1750,E76
53,1,0,10,1606,1620,B92
71,0,0,10,1610,1606,D08
73,1,0,10,1599,1609,D08
56,1,1,10,1616,1588,D37
50,1,0,10,1577,1594,E38
92,2,1,10,1712,1563,B20
41,1,0,10,1552,1567,D35
57,1,0,10,1540,1579,D30
64,0,1,10,1528,1530,B20
41,1,0,10,1504,1541,D50
56,1,1,10,1552,1530,A10
50,2,1,10,1543,1456,D08
55,1,0,10,1528,1708,A53
33,1,0,10,1532,1538,D30
41,1,0,10,1491,1541,B20
56,1,1,10,1453,1533,B20
65,1,0,10,1527,1381,D11
38,1,1,10,1535,1602,E76
8,1,1,10,1576,1636,A00
8,0,1,10,1593,1348,A21
70,0,1,9,1606,1531,A01
72,0,1,8,1615,1678,A01
59,1,0,8,1675,1624,B01
88,0,1,8,1635,1625,A01
77,2,0,8,1625,1619,A01
87,0,0,8,1612,1680,A01
38,0,1,8,1620,1709,A01
63,0,0,8,1588,1632,D30
88,0,1,10,1751,1744,A45
55,1,0,10,1711,1757,A60
88,1,1,10,1768,1743,C00
67,1,0,15,1581,1798,D07
19,1,0,8,1572,1454,A41
44,2,1,10,1606,1571,D02
53,1,0,10,1563,1462,D31
24,1,1,10,1468,1553,D30
90,1,1,10,1562,1651,D37
14,1,1,10,1570,1705,D07
13,1,1,15,913,1058,C44
39,1,0,17,1154,920,B00
58,1,1,20,930,1099,C00
21,1,1,20,944,1151,C47
3,1,0,15,815,982,C40
7,0,0,15,1470,1001,B20
49,0,0,15,967,1491,C46
23,1,0,15,1490,969,B20
37,1,0,15,1421,985,B27
53,1,0,180,1427,970,C57
62,0,1,10,1289,1732,C00
55,1,0,10,1940,1738,C00
102,0,1,10,1927,1718,C00
57,1,0,10,1706,1700,D20
41,2,0,10,1696,1623,E20
41,0,0,10,1906,1702,C00
123,1,0,10,1694,1545,A41
73,2,0,10,1685,1579,D08
45,1,0,10,1957,1688,D31
75,1,0,10,1922,1693,C10
77,0,0,10,1692,1219,D10
123,1,0,10,1840,1699,C01
88,2,1,10,1720,1383,A41
75,1,0,10,1716,1732,C01
36,2,1,10,1754,1263,A40
45,1,0,10,2021,1759,C01
97,0,0,10,1740,1920,E50
85,1,0,10,1695,1754,C10
41,1,0,10,1735,1929,E50
22,1,1,10,1615,1727,C00
48,1,1,10,1731,1978,E56
61,1,0,10,1905,1738,C01
74,1,0,10,1731,1560,D06
41,1,0,10,1721,1661,E61
101,1,0,10,1912,1713,C00
99,1,0,10,1898,1719,C02
50,1,1,10,1724,1958,E56
44,1,1,10,1599,1716,A40
59,2,0,10,1707,1586,A50
72,1,1,10,1725,1457,A56
37,1,0,10,1757,1728,D30
95,2,0,10,1724,1438,D30
50,1,1,10,1728,2027,A40
49,1,0,10,1841,1737,C10
40,0,1,10,1748,1764,D08
73,0,0,10,1321,1771,C00
39,0,0,10,1770,1249,D20
60,0,1,10,1334,1768,C02
108,0,1,10,1426,1764,C00
39,1,0,10,1761,1415,D94
17,0,0,20,1233,1257,B00
57,1,0,15,1073,1242,C68
96,0,1,10,1317,1246,C20
66,0,1,10,1277,1307,C41
123,0,0,10,1296,1315,C20
89,0,0,10,1267,1307,C41
60,2,1,8,1307,1218,A00
57,2,0,8,1295,1304,A00
61,2,0,8,1327,1305,A01
64,2,1,10,1235,1296,A00
119,0,0,10,1449,1331,B01
69,1,0,15,1849,1903,A01
25,1,0,15,1816,1820,A01
45,1,0,15,1734,1784,A01
49,1,0,15,1696,1652,A01
36,1,0,15,1640,1692,A01
89,1,0,15,1581,1601,C20
45,0,0,15,1539,1500,A27
57,1,0,15,1421,1696,C20
79,1,0,15,1317,1423,B23
56,1,1,15,1369,1542,A16
22,1,1,15,1465,1533,B88
114,1,1,10,1715,1726,A46
125,1,0,15,1692,1730,B12
31,1,0,15,1662,1701,D30
80,0,1,10,1711,1759,B06
7,1,0,10,1858,1718,B30
88,0,1,10,1605,1710,E00
70,1,1,10,1716,1886,B13
34,0,1,10,1252,1714,D00
78,1,1,10,1703,1703,A00
99,1,0,10,1700,1715,D85
143,0,0,10,1705,1655,C78
74,1,1,10,1712,1848,B30
64,1,1,10,1652,1702,A15
139,0,0,10,1701,1621,C70
53,1,0,15,1359,1342,C57
55,1,0,12,1640,1346,C46
66,1,1,10,1360,1330,C48
40,1,1,10,1374,1351,C40
50,1,0,13,1362,1312,C00
56,0,1,13,1323,1350,A40
74,2,1,10,1320,1336,C50
55,1,1,10,1354,1252,C49
31,1,1,15,1361,1555,B40
63,1,0,20,1343,1326,C48
61,0,0,10,1330,1278,C41
75,1,0,15,1425,1342,C45
60,1,1,30,1364,1192,C20
54,1,1,30,1199,1355,C46
101,0,0,15,1314,1295,C40
45,1,0,12,1276,1333,C44
90,0,1,12,1351,1332,C46
49,2,0,12,1342,1145,C40
58,1,0,12,1322,1340,C46
31,1,0,10,2109,1659,D11
118,1,1,10,2057,2093,B01
70,1,1,10,1839,2085,B01
27,0,0,10,2084,1517,E06
76,1,1,10,2054,2066,B01
12,1,1,10,2093,1932,D02
98,0,1,10,1743,2088,A00
39,1,0,10,2084,1721,E91
52,1,1,30,1561,1496,C01
37,0,0,60,1614,1571,C45
108,0,1,20,1445,1564,A04
55,0,0,20,1556,1453,B22
86,1,1,15,1567,1550,C01
33,1,0,15,1671,1575,C50
84,0,1,30,1580,1578,D15
47,1,1,25,1505,1542,C54
91,0,0,10,1479,1344,C00
41,0,0,10,1329,1494,A00
70,1,1,10,1505,1510,B01
70,1,1,10,1478,1495,A43
74,1,1,10,1504,1531,C24
35,0,0,10,1511,1526,C20
82,1,0,10,1519,1410,B20
41,1,0,10,1526,1529,C34
51,0,0,10,1519,1495,C00
64,2,1,10,1406,1512,C51
123,0,0,10,1501,1496,C24
66,0,1,10,1480,1491,C20
20,0,1,10,1418,1482,C20
79,1,0,10,1470,1521,C41
58,0,1,10,1376,1462,C46
59,1,0,10,1453,1385,C24
126,1,1,10,1447,1485,C23
30,1,1,10,1324,1440,C44
44,0,1,10,1418,1432,C62
31,2,0,10,1434,1357,C23
33,1,1,10,1444,1475,B07
102,0,1,10,1465,1432,C44
29,1,0,10,1373,1445,C62
109,0,0,10,1434,1442,C23
28,1,0,10,1461,1444,C02
38,1,0,10,1480,1462,C50
52,0,1,10,1472,1468,C23
83,1,0,10,1462,1465,B20
67,0,0,10,1449,1529,C41
57,0,0,10,1460,1460,C45
73,0,0,10,1501,1481,C20
31,1,1,10,1508,1469,C51
46,1,0,10,1460,1402,C24
77,1,0,10,1450,1442,C40
11,0,0,10,1439,1454,B06
30,1,1,10,1401,1429,C23
53,1,0,10,1413,1333,C24
171,0,0,15,2118,2197,C67
39,1,0,15,2118,2004,B23
29,1,0,15,2040,1969,C69
41,0,0,15,2032,1585,C65
77,1,0,15,1938,1862,C41
31,0,0,15,1862,1871,C41
140,1,1,15,1697,1794,D34
15,1,0,15,1655,1709,B07
23,0,0,15,1500,1451,B01
40,0,1,15,1549,1676,B12
72,1,1,25,1698,1680,C51
32,1,1,30,1673,1678,B86
43,1,0,8,1856,1651,B50
48,1,1,10,1901,1718,A46
34,0,1,10,1587,1500,B21
72,1,1,15,1829,1707,A40
62,1,1,15,1847,1712,A45
82,1,1,15,1834,1835,C02
129,0,0,15,1825,1769,A41
78,2,1,15,1834,1723,A40
36,1,1,15,1727,1825,C00
36,1,1,15,1701,1816,D55
35,2,0,15,1807,1690,A40
112,1,1,15,1650,1800,C00
29,1,0,15,1791,1683,A43
28,1,1,15,1705,1781,C00
66,1,1,15,1697,1770,C02
106,1,1,15,1811,1755,A04
30,1,1,30,1768,1754,C60
33,1,0,30,1678,1785,C01
32,1,1,15,1798,1764,C44
65,1,0,30,1759,1814,D12
52,1,1,10,1827,1829,D20
71,1,0,30,1799,1843,C14
52,1,1,10,1848,2122,B41
30,2,1,10,1994,2023,C45
43,0,0,10,2011,2004,A43
119,2,0,10,1895,2028,C25
36,1,1,10,1989,2016,D35
89,0,0,10,2177,2024,C46
58,1,0,10,2009,2058,C01
21,1,0,10,2003,1774,C23
116,2,1,10,1984,1990,A45
136,2,1,25,1910,1979,C65
16,0,1,10,1811,1753,A52
44,1,1,10,1824,1798,D30
32,1,1,10,1834,1896,A06
50,1,1,10,1495,1831,C68
30,1,1,10,1840,1914,D43
55,1,0,10,1874,1851,C44
74,0,1,10,1889,1837,B21
98,0,1,12,1305,1402,C30
86,2,1,10,1406,1823,E90
29,0,0,10,1379,1421,D31
38,0,1,10,1368,1918,D85
36,1,1,10,1689,1273,C58
80,2,1,10,1311,1623,C11
52,2,1,10,1302,1278,B00
57,0,0,10,1432,1298,A00
24,1,1,10,1300,1912,D01
118,0,1,20,2017,2232,B20
67,1,0,25,2018,1923,C45
50,1,1,25,1915,2009,C11
91,1,0,10,2003,1808,B00
62,1,1,15,2063,1500,C65
46,1,1,20,1534,1415,C46
43,1,0,8,1561,1493,C02
16,1,0,15,1550,1532,B07
29,1,0,10,1293,1234,D02
31,1,0,20,1367,1346,C40
27,1,0,20,1543,1500,B00
59,0,0,10,1354,1347,C40
58,0,1,10,1094,1334,C41
86,1,1,10,1370,1327,C41
49,1,0,8,1399,1273,A40
53,0,0,15,1287,1278,B00
91,0,0,10,1263,1343,C21
66,1,1,15,1978,1916,C11
80,1,1,15,1977,2241,B28
31,1,0,15,2064,1986,B20
45,1,0,15,1935,1999,A01
35,1,0,15,1997,1631,C00
37,1,0,15,1842,2013,B30
45,0,0,15,2011,1602,C41
60,1,1,15,1734,2007,B25
51,1,0,30,1998,1891,B32
80,1,1,15,1688,1995,B30
58,1,1,10,2011,1828,C45
91,0,0,10,2006,1757,C18
50,1,1,10,2052,1992,B22
55,1,0,10,1979,2008,B47
47,1,0,10,1977,1564,C44
124,1,1,15,1712,1973,D37
35,0,0,15,1962,1935,C45
118,1,1,15,1953,1770,B06
58,1,1,15,1775,1946,D00
39,1,0,15,1939,1781,C44
196,0,1,15,1954,1850,B00
126,2,1,15,1858,1944,B34
37,1,0,15,1952,1507,B06
62,1,1,15,1801,1945,A01
27,1,0,15,1932,1948,B33
56,0,1,10,1509,1930,A15
84,1,1,10,1939,2008,B92
109,1,1,10,1728,1933,D01
51,1,0,10,1928,1688,C18
42,1,1,10,1663,1924,B30
29,1,0,10,1913,1874,B08
53,0,0,10,1912,1339,C40
78,1,1,10,1480,1910,D03
76,1,1,15,1515,1855,A00
79,1,0,15,1852,1518,C00
104,2,1,10,1804,1869,C28
69,0,0,10,1802,1367,B00
69,2,0,10,1973,1808,A20
33,1,0,10,1803,1562,C24
30,0,1,10,1431,1800,A00
103,2,0,10,1384,1821,A00
96,2,1,8,1847,1762,B00
32,1,1,8,1732,1839,C62
66,1,1,11,1591,1834,C20
109,2,0,11,1896,1843,C34
118,0,1,11,1620,1838,C41
101,0,0,11,1832,1626,C55
82,0,1,11,1631,1826,C41
93,0,0,11,1819,1637,C24
52,0,1,11,1607,1813,C55
54,0,1,11,1359,1806,A00
150,2,1,11,1513,1802,D00
107,0,0,11,1798,1517,C20
63,0,0,8,1796,1388,C23
91,2,0,8,1788,1665,B20
70,1,1,10,1954,1771,C25
151,0,0,10,1759,1767,C24
55,1,0,10,1517,1772,C55
81,0,0,10,2150,1774,C41
50,0,1,10,1641,1766,C10
39,0,0,10,1758,1649,C50
66,1,1,10,1754,1746,C00
77,0,0,10,1737,1674,C50
68,0,1,10,1750,1660,C50
98,0,1,10,1476,1746,C25
75,1,0,10,1733,1783,C20
83,2,0,10,1688,1745,C20
41,1,0,10,1737,1637,C24
42,0,1,8,1797,2199,A00
64,0,1,8,1799,2196,A00
56,1,1,8,1750,2195,B20
57,1,0,10,2191,1884,B20
38,1,1,10,1887,2187,B43
65,1,0,10,2184,1891,B20
88,0,1,8,2167,2172,A45
54,0,1,10,1321,1946,C46
126,2,1,10,1718,1941,A45
115,2,0,10,1932,1831,E60
114,0,1,10,1233,1932,E00
94,1,1,10,1945,1901,E60
82,1,1,10,1951,2109,E17
69,1,0,25,1938,1985,E15
169,0,0,10,1784,1972,B57
126,2,1,10,1929,2106,A27
114,2,1,8,1965,2077,C53
45,1,0,8,2043,1981,B13
65,1,0,8,1966,2056,A85
122,2,1,15,1393,1314,B10
130,2,1,9,1435,1383,B01
132,0,1,30,1288,1952,C00
117,2,0,9,1230,1297,D02
30,1,1,10,1953,1721,E80
15,2,0,10,1340,1203,C02
48,0,1,30,1500,1455,A00
86,2,1,10,1822,2192,A00
60,1,1,10,2218,1990,E20
94,1,1,10,1795,2215,C00
119,0,0,10,2202,2008,A18
25,1,0,10,2199,1802,C55
39,1,0,10,2198,1500,A34
76,0,1,10,1555,2197,D01
56,1,1,10,1787,2194,C00
50,0,1,10,1467,2194,A00
46,1,0,10,2189,1868,B40
72,1,1,10,1897,2183,B01
101,1,0,10,2183,1551,A29
36,0,1,10,1775,2179,B01
43,1,0,10,1718,2210,D01
39,0,0,10,2204,1967,C34
54,1,1,10,1915,2198,C02
89,0,0,10,1949,2225,B01
83,1,0,10,2222,1842,B00
7,1,0,10,2222,1382,B01
44,1,1,10,1299,2221,C65
34,1,0,10,1954,2249,C00
52,1,1,10,2279,1826,A10
66,1,1,10,2063,2271,B01
49,1,0,10,2270,1613,C00
3,1,0,10,2269,1672,C40
50,0,1,10,1835,2266,B01
70,1,1,10,2088,2269,E32
7,1,0,10,2262,2037,A28
74,1,1,10,1915,2258,C01
54,1,0,10,2251,2006,A29
88,2,1,10,2106,2241,C05
49,1,0,10,2229,2134,A21
28,1,1,10,1820,2225,C00
37,0,0,10,2222,1810,B12
40,1,1,10,1622,2212,A45
81,1,0,10,2090,2236,B01
49,0,0,10,1527,1341,B21
62,1,1,8,1748,1855,B32
94,0,1,8,1759,1500,B90
63,1,0,10,1535,1528,C46
104,0,1,10,1537,1662,B25
69,0,0,10,1519,1650,B01
35,1,0,10,1662,1528,C34
30,0,1,10,1081,1356,A00
37,0,0,10,1351,1116,B00
44,0,1,10,1167,1346,C70
31,0,0,10,1338,1264,C20
165,0,0,10,2104,1818,D00
59,2,0,10,1270,1408,C20
40,1,1,10,943,1013,C10
55,1,1,10,1062,923,D00
60,1,0,30,971,1046,C20
57,1,1,20,1648,1707,C02
82,1,1,20,1769,1639,D31
46,1,1,15,1619,1483,D00
30,0,1,10,1147,1087,C20
43,1,0,10,991,1084,C47
39,1,1,10,1912,2316,A01
57,1,0,10,2311,1917,E91
29,1,0,10,2067,2243,A00
29,1,0,10,2223,2032,E40
51,2,0,10,2208,1944,B19
75,1,0,15,1608,1794,B32
117,0,0,15,1795,1811,D30
66,1,0,15,1832,1805,B44
35,1,0,15,1794,1784,D06
82,0,1,15,1803,1859,D30
38,1,0,15,1794,1750,E12
70,1,1,15,1784,1784,A45
61,0,0,15,1773,1785,D20
55,1,0,15,1877,1781,D32
122,0,1,15,1807,1769,B20
94,1,1,15,1777,1853,A40
123,0,0,15,1765,1841,D20
125,2,0,15,1832,1773,B20
65,0,0,15,1762,1789,E61
85,2,0,15,1778,1773,B44
64,0,1,15,1783,1779,E60
115,0,0,15,1773,1751,C00
109,0,0,15,1761,1808,E30
20,0,1,15,1801,1749,B44
50,2,1,15,1746,1739,B07
69,0,0,15,1729,1706,D20
95,2,0,15,1742,1739,B40
77,0,0,15,1713,1809,B08
49,0,0,15,1699,1803,D06
51,0,0,15,1795,1707,B22
56,1,1,15,1716,1768,A43
91,2,0,15,1734,1727,B82
56,0,1,15,1735,1794,A56
80,0,1,15,1746,1729,D30
79,1,1,15,1758,1718,A40
83,2,0,15,1704,1770,A15
45,1,0,15,1798,1780,A15
95,2,0,15,1755,1792,E32
152,0,1,15,1804,1752,D08
71,0,0,15,1795,1712,A60
94,2,1,10,1486,1688,B40
83,1,0,10,1676,1669,A07
23,0,0,10,2199,1677,D85
82,0,1,10,1694,1520,D02
67,1,0,10,1678,1839,A05
107,0,0,10,1791,1380,D10
30,1,0,10,1874,1381,A08
96,0,1,10,1411,1177,C50
69,0,0,10,1295,1427,B20
12,1,0,10,1418,1302,C46
95,2,0,10,1397,1643,B30
41,0,0,10,1374,1687,C40
33,0,0,10,1685,1387,B40
43,1,1,10,1388,2012,C42
31,1,0,10,2029,1389,B30
37,1,1,10,1389,2297,A35
35,0,0,10,1375,1408,A16
101,1,0,10,1399,1386,C41
71,2,0,10,1375,1333,A10
54,0,1,10,1345,1363,D00
64,0,1,15,1239,1372,B50
78,0,1,15,1387,1296,B27
51,0,0,10,1471,1397,A00
39,0,0,10,1382,1406,A20
114,0,1,10,1386,1683,C68
15,0,0,10,1663,1391,B50
92,1,1,10,1396,1638,A21
83,1,0,35,1720,1406,B00
61,0,0,10,1612,1506,A49
70,1,1,10,1506,2221,A00
57,1,0,10,1948,1508,B07
83,0,0,10,1493,1585,A04
59,2,0,10,1480,1508,A40
76,1,1,10,1489,1580,B00
119,1,0,10,1527,1501,B20
71,1,0,10,1459,1515,A43
42,1,0,10,1514,1528,C02
43,1,0,10,1516,1500,D05
50,0,1,10,1517,2061,B90
42,1,0,10,1832,1520,B50
43,0,0,10,1846,1524,D30
44,1,1,10,1530,1484,A00
60,0,1,10,1176,1526,B00
26,1,1,10,1530,1843,D30
46,1,1,10,1538,1662,B12
99,0,0,10,1517,1567,C46
65,1,0,10,1502,1590,C02
64,1,1,10,1511,1599,A00
49,1,0,10,1808,1515,B54
36,1,0,10,1772,1520,B20
19,1,0,15,1861,1398,A84
135,0,0,10,1706,1405,B20
72,0,1,90,1418,1421,C00
53,0,0,90,1408,1432,A00
65,0,0,12,1640,1447,B33
47,0,0,30,1428,1666,B80
37,1,0,20,1776,1432,B93
120,0,1,20,1629,1410,B50
65,1,0,8,1482,1460,C24
52,0,1,20,1442,1449,C50
13,1,0,120,1623,1456,C50
58,1,1,10,1480,1533,A40
30,1,0,10,1311,1495,D08
73,1,0,60,1485,1474,D00
47,1,0,8,1479,1496,C20
63,1,0,8,1485,1490,A40
16,1,1,15,1479,1573,A40
76,0,1,10,1478,1461,D00
58,0,1,17,1488,1490,D00
74,2,1,18,1485,1471,C20
45,1,0,15,1492,1483,B54
67,0,0,10,1499,1493,B50
49,0,0,8,1482,1483,D00
52,1,0,10,1468,1592,D00
100,0,1,20,1381,1460,B22
80,1,1,15,1849,1968,C00
